produto;valor_unitario;quantidade;data_venda;codigo_venda;id_loja
Webcam;1175.09;1;2024-06-25;VND105822;103
Notebook;4636.4;5;2024-09-30;VND105823;105
Monitor;4079.34;5;2024-04-23;VND105824;103
Headset;1230.87;3;2024-08-22;VND105825;102
Cadeira Gamer;3313.07;5;2025-02-19;VND105826;101
Headset;1998.62;4;2024-11-16;VND105827;105
Mesa Escritório;4357.71;3;2024-09-16;VND105828;103
Notebook;1578.82;8;2024-05-11;VND105829;102
Impressora;1396.37;10;2024-05-04;VND105830;104
Cadeira Gamer;676.65;10;2024-05-07;VND105831;105
Mouse;2205.87;6;2024-08-10;VND105832;105
Cadeira Gamer;1854.47;2;2024-06-11;VND105833;104
Teclado;686.44;1;2024-08-15;VND105834;102
Monitor;3391.11;1;2024-10-31;VND105835;105
Pendrive;277.25;7;2024-07-12;VND105836;105
Teclado;344.65;5;2024-12-12;VND105837;105
Mesa Escritório;1270.28;5;2024-06-15;VND105838;101
Mesa Escritório;2386.33;3;2024-05-16;VND105839;103
Impressora;4813.07;3;2025-02-18;VND105840;104
Mesa Escritório;659.84;5;2024-04-06;VND105841;102
Notebook;1926.71;5;2025-01-23;VND105842;103
Monitor;140.77;1;2024-04-03;VND105843;104
Monitor;3473.27;9;2024-04-03;VND105844;105
Webcam;1514.17;6;2024-08-26;VND105845;102
Mouse;4364.02;9;2024-03-31;VND105846;102
Notebook;4890.86;3;2024-12-14;VND105847;104
Pendrive;2777.88;7;2024-08-02;VND105848;103
Impressora;4848.24;8;2025-01-17;VND105849;103
Impressora;4073.27;8;2024-12-30;VND105850;104
Mouse;2300.56;2;2024-06-09;VND105851;105
Mouse;1433.5;6;2024-09-09;VND105852;102
Teclado;471.08;6;2024-07-06;VND105853;101
Impressora;2771.43;5;2024-06-19;VND105854;104
Impressora;1741.5;3;2024-09-14;VND105855;101
Webcam;4637.63;6;2024-08-22;VND105856;104
Impressora;4807.09;8;2025-03-03;VND105857;105
Cadeira Gamer;1524.84;7;2024-12-29;VND105858;104
Pendrive;4749.87;6;2024-05-21;VND105859;101
Headset;3555.95;2;2024-04-17;VND105860;104
Mesa Escritório;4895.82;10;2024-06-19;VND105861;102
Notebook;2386.23;8;2024-06-03;VND105862;103
Pendrive;3743.73;10;2024-05-03;VND105863;102
Pendrive;118.83;5;2024-04-15;VND105864;101
Mouse;2305.7;6;2025-01-23;VND105865;103
Teclado;3112.83;1;2024-11-09;VND105866;102
Monitor;4356.55;7;2024-03-26;VND105867;105
Pendrive;2304.0;9;2024-08-20;VND105868;105
Pendrive;2984.29;2;2024-05-15;VND105869;104
Notebook;211.4;6;2025-01-18;VND105870;102
Mesa Escritório;2126.33;6;2024-11-17;VND105871;105
Cadeira Gamer;2599.19;4;2024-03-19;VND105872;104
Impressora;1734.36;7;2024-10-06;VND105873;105
Mesa Escritório;3294.99;9;2024-11-03;VND105874;101
Cadeira Gamer;4095.77;8;2025-02-09;VND105875;104
Headset;392.12;4;2024-05-01;VND105876;104
Headset;3674.73;2;2024-11-12;VND105877;105
Cadeira Gamer;133.77;7;2024-07-19;VND105878;102
Impressora;2178.5;3;2024-04-03;VND105879;103
Mesa Escritório;1736.5;2;2024-04-29;VND105880;102
Pendrive;4167.26;5;2024-05-28;VND105881;101
Notebook;2046.52;10;2024-07-15;VND105882;102
Headset;2673.08;9;2024-08-06;VND105883;101
Monitor;3892.54;6;2024-07-06;VND105884;104
Teclado;2358.38;10;2025-02-16;VND105885;102
Teclado;3362.43;7;2024-05-21;VND105886;102
Mesa Escritório;1979.17;8;2024-08-31;VND105887;102
Teclado;1222.19;10;2024-04-03;VND105888;103
Notebook;4920.2;8;2024-04-07;VND105889;102
Pendrive;1633.84;9;2024-05-08;VND105890;101
Mesa Escritório;1800.15;5;2025-02-15;VND105891;102
Monitor;3360.11;3;2024-08-31;VND105892;103
Headset;937.62;6;2024-04-24;VND105893;102
Notebook;1963.06;6;2024-03-31;VND105894;102
Impressora;1352.15;1;2024-09-13;VND105895;102
Mesa Escritório;4402.54;8;2025-01-11;VND105896;105
Notebook;163.92;6;2025-02-04;VND105897;103
Cadeira Gamer;2535.92;5;2024-12-18;VND105898;101
Pendrive;555.25;3;2024-05-07;VND105899;104
Headset;3867.81;10;2025-02-23;VND105900;105
Pendrive;2007.46;10;2024-10-02;VND105901;103
Cadeira Gamer;4323.54;5;2024-10-14;VND105902;104
Mouse;2253.13;7;2024-05-26;VND105903;102
Cadeira Gamer;4497.99;5;2024-08-12;VND105904;104
Cadeira Gamer;2755.19;1;2024-10-28;VND105905;105
Notebook;1902.89;2;2024-09-22;VND105906;102
Impressora;679.3;6;2024-09-01;VND105907;101
Pendrive;826.99;7;2024-05-18;VND105908;102
Monitor;986.26;1;2024-10-29;VND105909;101
Headset;3201.42;9;2024-12-04;VND105910;101
Monitor;1710.25;7;2024-09-29;VND105911;101
Webcam;2682.93;2;2024-12-12;VND105912;102
Monitor;4502.24;9;2025-03-04;VND105913;101
Mesa Escritório;4452.6;6;2025-02-12;VND105914;103
Monitor;954.41;4;2024-08-21;VND105915;105
Monitor;3307.77;8;2024-05-11;VND105916;105
Mouse;3034.53;8;2024-09-26;VND105917;103
Monitor;3245.64;7;2024-04-17;VND105918;102
Headset;3568.75;7;2025-02-11;VND105919;103
Notebook;1535.45;6;2025-01-26;VND105920;101
Mesa Escritório;1757.91;3;2025-01-24;VND105921;104
Notebook;2035.02;10;2024-04-13;VND105922;102
Teclado;4149.41;10;2024-12-26;VND105923;104
Pendrive;4694.07;2;2024-11-10;VND105924;102
Monitor;4195.22;3;2025-01-20;VND105925;104
Mesa Escritório;2346.72;3;2024-07-01;VND105926;102
Monitor;1475.99;2;2024-05-31;VND105927;105
Cadeira Gamer;2835.83;3;2025-02-04;VND105928;105
Mesa Escritório;3138.87;8;2025-03-15;VND105929;104
Cadeira Gamer;1672.66;8;2025-02-01;VND105930;101
Monitor;1125.18;5;2024-11-14;VND105931;105
Impressora;3100.47;5;2024-11-10;VND105932;102
Mesa Escritório;2317.32;6;2024-06-07;VND105933;102
Webcam;431.47;7;2025-01-28;VND105934;101
Mouse;2030.48;6;2024-05-04;VND105935;102
Headset;3267.3;5;2024-12-25;VND105936;101
Monitor;2204.58;10;2024-10-23;VND105937;102
Headset;111.8;5;2024-05-14;VND105938;102
Cadeira Gamer;3948.05;3;2024-10-13;VND105939;103
Webcam;4389.82;3;2024-09-26;VND105940;102
Pendrive;3319.27;4;2024-11-07;VND105941;101
Impressora;3709.11;4;2024-06-28;VND105942;101
Headset;1097.06;5;2024-04-19;VND105943;101
Webcam;4750.97;4;2024-11-06;VND105944;105
Monitor;1997.3;9;2024-05-19;VND105945;101
Headset;4510.23;8;2024-09-28;VND105946;101
Teclado;1543.65;9;2025-02-26;VND105947;104
Monitor;138.56;9;2024-05-21;VND105948;101
Notebook;1746.4;5;2024-04-22;VND105949;101
Cadeira Gamer;1260.78;5;2024-09-15;VND105950;103
Mouse;1134.56;3;2024-04-28;VND105951;103
Headset;2266.18;1;2024-08-03;VND105952;105
Mesa Escritório;3374.25;10;2024-08-30;VND105953;103
Impressora;2359.52;2;2024-03-20;VND105954;105
Impressora;4531.89;8;2024-11-21;VND105955;101
Pendrive;689.88;7;2024-08-01;VND105956;105
Headset;4351.94;6;2024-05-07;VND105957;101
Impressora;3792.39;9;2024-03-29;VND105958;103
Cadeira Gamer;3475.51;7;2024-08-09;VND105959;102
Pendrive;902.66;4;2025-02-19;VND105960;104
Impressora;1732.38;6;2025-02-11;VND105961;102
Mesa Escritório;469.93;9;2024-10-06;VND105962;104
Cadeira Gamer;1162.44;4;2025-01-13;VND105963;103
Monitor;1761.89;5;2024-10-26;VND105964;102
Headset;1739.39;2;2025-01-17;VND105965;105
Notebook;2672.45;8;2025-02-10;VND105966;101
Headset;853.37;3;2024-12-09;VND105967;101
Monitor;3151.46;1;2024-05-26;VND105968;101
Teclado;2287.08;10;2024-04-21;VND105969;102
Cadeira Gamer;2784.92;6;2024-07-13;VND105970;105
Headset;2466.75;5;2024-06-11;VND105971;104
Teclado;4858.99;7;2024-07-08;VND105972;103
Mesa Escritório;2471.07;7;2024-07-10;VND105973;104
Pendrive;1920.02;5;2024-12-22;VND105974;102
Headset;2212.83;3;2025-02-19;VND105975;101
Headset;2296.92;6;2024-06-21;VND105976;104
Monitor;2581.04;1;2024-03-31;VND105977;104
Webcam;3746.68;9;2024-06-25;VND105978;103
Pendrive;4337.19;7;2024-09-25;VND105979;103
Notebook;2407.4;4;2024-03-28;VND105980;104
Mesa Escritório;392.14;1;2024-06-16;VND105981;103
Headset;1624.36;6;2024-03-24;VND105982;101
Teclado;1538.69;1;2024-10-27;VND105983;101
Pendrive;792.15;3;2024-04-03;VND105984;103
Pendrive;527.34;4;2024-03-24;VND105985;103
Monitor;2132.53;5;2024-12-03;VND105986;104
Webcam;908.47;4;2024-03-21;VND105987;102
Headset;1390.06;4;2025-01-21;VND105988;105
Pendrive;1589.79;8;2024-07-15;VND105989;104
Impressora;4424.52;7;2024-06-28;VND105990;102
Monitor;2916.78;10;2024-10-03;VND105991;101
Mouse;3562.85;6;2024-08-17;VND105992;103
Pendrive;2990.99;10;2024-05-07;VND105993;102
Cadeira Gamer;4173.8;6;2024-05-20;VND105994;105
Teclado;4721.53;3;2024-12-04;VND105995;104
Mouse;4259.03;8;2025-03-06;VND105996;103
Notebook;4823.62;5;2024-11-07;VND105997;104
Mesa Escritório;237.74;5;2025-01-13;VND105998;102
Pendrive;3578.27;7;2024-07-21;VND105999;101
Mouse;452.77;9;2024-11-23;VND106000;104
Webcam;734.22;4;2024-10-27;VND106001;103
Cadeira Gamer;2669.36;5;2024-06-21;VND106002;105
Headset;4106.04;7;2024-10-28;VND106003;101
Headset;2233.17;6;2024-12-21;VND106004;103
Teclado;4149.54;6;2024-09-28;VND106005;103
Monitor;4478.48;3;2024-10-11;VND106006;103
Impressora;1175.28;7;2024-08-29;VND106007;102
Mouse;843.86;6;2025-02-10;VND106008;105
Cadeira Gamer;4538.44;8;2025-01-08;VND106009;105
Mouse;4236.32;5;2024-06-07;VND106010;103
Impressora;697.39;1;2024-07-26;VND106011;105
Notebook;2681.85;10;2024-11-04;VND106012;105
Headset;2897.63;8;2024-10-02;VND106013;105
Mesa Escritório;2180.93;1;2024-09-08;VND106014;105
Monitor;1771.36;2;2025-01-29;VND106015;104
Impressora;2194.67;5;2024-10-15;VND106016;101
Mouse;1220.07;4;2024-09-17;VND106017;103
Notebook;2240.03;1;2024-04-17;VND106018;102
Webcam;4410.33;2;2024-06-17;VND106019;103
Notebook;3789.13;6;2024-11-18;VND106020;103
Webcam;98.64;7;2024-05-23;VND106021;105
Headset;261.43;4;2025-01-23;VND106022;101
Cadeira Gamer;980.47;8;2024-12-13;VND106023;102
Impressora;782.0;5;2025-02-19;VND106024;102
Impressora;3259.06;6;2024-12-26;VND106025;102
Impressora;2208.65;7;2024-12-10;VND106026;102
Notebook;1786.49;1;2024-10-06;VND106027;101
Impressora;752.1;6;2025-02-26;VND106028;101
Pendrive;4161.77;8;2024-06-28;VND106029;103
Notebook;2360.5;5;2024-08-16;VND106030;101
Pendrive;4125.14;4;2024-09-10;VND106031;101
Teclado;1163.13;1;2024-09-17;VND106032;103
Notebook;1142.04;3;2024-11-17;VND106033;102
Mouse;1023.37;7;2025-02-26;VND106034;104
Notebook;3447.64;9;2024-09-16;VND106035;102
Impressora;2210.62;7;2024-07-11;VND106036;103
Teclado;2702.21;1;2024-11-10;VND106037;103
Webcam;2334.46;8;2025-02-01;VND106038;101
Mouse;4674.51;8;2025-01-25;VND106039;102
Webcam;1823.06;9;2024-07-26;VND106040;102
Cadeira Gamer;2096.89;2;2024-12-26;VND106041;102
Monitor;4901.98;10;2024-04-14;VND106042;104
Pendrive;3105.05;8;2025-01-14;VND106043;103
Teclado;1525.15;7;2025-03-11;VND106044;101
Webcam;1030.4;4;2024-12-26;VND106045;105
Notebook;4684.69;9;2025-03-11;VND106046;105
Webcam;1155.21;9;2024-05-31;VND106047;103
Notebook;707.52;3;2024-07-06;VND106048;105
Teclado;2320.17;1;2024-08-02;VND106049;105
Headset;3695.41;5;2024-08-22;VND106050;104
Webcam;1039.39;2;2025-02-09;VND106051;101
Cadeira Gamer;2023.56;2;2024-06-03;VND106052;101
Notebook;4317.45;6;2024-10-22;VND106053;103
Monitor;2393.35;6;2024-04-12;VND106054;104
Mesa Escritório;3845.69;3;2025-01-22;VND106055;101
Headset;1969.38;6;2024-05-04;VND106056;105
Mouse;652.99;10;2024-12-19;VND106057;103
Mesa Escritório;1832.57;3;2024-10-16;VND106058;103
Notebook;3177.61;3;2024-07-22;VND106059;101
Teclado;2309.84;8;2024-04-27;VND106060;105
Pendrive;672.49;1;2025-01-25;VND106061;103
Impressora;2105.26;2;2024-07-22;VND106062;103
Cadeira Gamer;3037.67;5;2024-11-15;VND106063;101
Mesa Escritório;376.16;10;2025-03-12;VND106064;105
Headset;822.92;5;2025-02-20;VND106065;105
Monitor;2781.01;2;2024-04-19;VND106066;104
Cadeira Gamer;3894.93;1;2024-11-05;VND106067;104
Pendrive;575.42;5;2025-01-17;VND106068;105
Impressora;1992.78;1;2024-12-14;VND106069;101
Mesa Escritório;1690.62;1;2025-02-27;VND106070;103
Notebook;2814.37;7;2024-12-04;VND106071;102
Notebook;2476.55;8;2024-09-25;VND106072;101
Monitor;3881.92;2;2024-09-26;VND106073;101
Notebook;2500.8;4;2025-03-05;VND106074;105
Teclado;4946.02;1;2024-08-25;VND106075;102
Webcam;2983.87;3;2024-11-12;VND106076;104
Mouse;4273.37;7;2024-11-29;VND106077;101
Mouse;802.72;7;2024-03-16;VND106078;101
Impressora;4225.77;5;2024-05-10;VND106079;101
Mouse;1101.09;7;2025-02-15;VND106080;104
Headset;627.06;3;2025-01-31;VND106081;105
Impressora;1834.29;2;2024-08-04;VND106082;103
Monitor;2435.15;1;2024-08-16;VND106083;103
Teclado;387.02;9;2025-01-01;VND106084;101
Mesa Escritório;446.74;1;2025-01-02;VND106085;103
Webcam;1658.59;4;2024-09-20;VND106086;103
Notebook;3379.81;1;2024-11-11;VND106087;102
Cadeira Gamer;3581.4;8;2025-01-03;VND106088;102
Webcam;2598.02;4;2024-07-31;VND106089;104
Headset;2366.82;3;2024-06-08;VND106090;101
Notebook;1471.48;7;2024-09-15;VND106091;102
Teclado;2062.38;2;2024-03-17;VND106092;104
Headset;3500.0;1;2024-05-12;VND106093;105
Notebook;3754.69;2;2025-03-03;VND106094;103
Mesa Escritório;4965.83;4;2024-12-24;VND106095;101
Mouse;4270.91;9;2025-03-12;VND106096;101
Notebook;4083.55;10;2024-09-28;VND106097;104
Impressora;2206.01;7;2025-02-10;VND106098;105
Monitor;158.92;2;2024-10-04;VND106099;105
Webcam;3247.53;1;2024-06-04;VND106100;102
Mouse;4457.57;7;2024-04-30;VND106101;105
Mesa Escritório;4744.39;10;2024-08-31;VND106102;103
Teclado;4039.91;6;2024-11-28;VND106103;105
Teclado;1682.54;7;2024-05-13;VND106104;105
Pendrive;312.38;6;2024-09-08;VND106105;102
Mouse;2616.11;9;2024-05-26;VND106106;102
Headset;2871.57;4;2024-09-04;VND106107;104
Mesa Escritório;1257.01;10;2024-12-29;VND106108;101
Impressora;3746.36;5;2024-08-04;VND106109;101
Monitor;169.23;2;2024-03-30;VND106110;104
Monitor;4407.9;9;2024-07-14;VND106111;103
Mouse;1946.72;1;2025-01-18;VND106112;104
Mesa Escritório;3030.81;2;2024-12-04;VND106113;102
Mouse;4457.08;2;2024-10-11;VND106114;104
Teclado;1888.97;9;2024-07-21;VND106115;103
Cadeira Gamer;2574.57;10;2024-08-05;VND106116;103
Mouse;3276.53;9;2024-05-13;VND106117;103
Cadeira Gamer;3078.32;6;2024-12-05;VND106118;103
Headset;2870.82;5;2024-10-19;VND106119;104
Teclado;2741.02;3;2025-02-22;VND106120;101
Impressora;172.1;9;2024-07-15;VND106121;104
Notebook;4731.33;8;2025-01-29;VND106122;101
Pendrive;3417.31;8;2024-06-22;VND106123;102
Mesa Escritório;1026.63;6;2024-08-30;VND106124;101
Monitor;3095.42;1;2024-10-08;VND106125;104
Pendrive;2358.07;2;2024-05-22;VND106126;104
Pendrive;4014.72;7;2024-08-20;VND106127;103
Headset;4794.89;4;2024-12-12;VND106128;103
Cadeira Gamer;3518.77;7;2024-12-18;VND106129;103
Cadeira Gamer;132.85;2;2024-08-01;VND106130;104
Notebook;3744.52;6;2024-07-04;VND106131;103
Headset;2746.19;6;2024-05-27;VND106132;102
Notebook;1821.7;2;2025-03-15;VND106133;101
Headset;4366.96;6;2024-09-17;VND106134;102
Headset;3673.81;6;2024-11-20;VND106135;104
Mesa Escritório;1213.43;6;2024-04-03;VND106136;102
Teclado;1383.27;5;2025-02-22;VND106137;101
Mouse;4453.52;5;2024-04-03;VND106138;101
Mouse;2065.8;8;2024-10-05;VND106139;104
Mouse;3313.98;8;2024-12-14;VND106140;104
Mouse;1345.1;7;2025-03-07;VND106141;104
Impressora;3035.95;1;2024-08-11;VND106142;103
Monitor;3339.98;8;2024-10-29;VND106143;104
Mesa Escritório;130.76;9;2024-04-27;VND106144;102
Monitor;3308.74;10;2025-01-13;VND106145;105
Notebook;4217.09;2;2024-03-19;VND106146;101
Monitor;442.81;1;2024-08-07;VND106147;104
Notebook;90.42;10;2024-12-02;VND106148;101
Pendrive;260.06;6;2024-08-15;VND106149;102
Headset;4362.64;1;2024-11-10;VND106150;103
Mesa Escritório;2663.13;2;2024-04-20;VND106151;103
Webcam;1479.98;3;2024-03-21;VND106152;103
Webcam;2329.17;10;2024-11-21;VND106153;105
Mouse;3360.58;10;2024-08-02;VND106154;102
Mouse;2385.3;6;2024-09-19;VND106155;103
Notebook;2018.62;9;2025-01-22;VND106156;101
Headset;4598.92;4;2025-01-15;VND106157;102
Webcam;1561.14;2;2025-01-17;VND106158;105
Pendrive;1632.04;6;2024-08-15;VND106159;102
Headset;2868.83;10;2024-07-20;VND106160;103
Pendrive;4009.01;10;2024-09-08;VND106161;103
Headset;54.2;8;2024-04-07;VND106162;104
Impressora;3746.32;7;2024-08-10;VND106163;103
Mouse;1692.2;9;2024-12-15;VND106164;101
Cadeira Gamer;1629.56;1;2025-02-26;VND106165;102
Teclado;3344.66;1;2025-01-20;VND106166;102
Teclado;785.17;6;2024-09-14;VND106167;103
Impressora;1746.59;7;2024-10-10;VND106168;104
Impressora;3827.81;10;2024-07-20;VND106169;105
Monitor;1301.04;4;2024-06-05;VND106170;102
Teclado;4713.74;1;2025-01-25;VND106171;102
Webcam;2441.05;5;2024-04-05;VND106172;104
Cadeira Gamer;2890.38;1;2024-12-21;VND106173;102
Webcam;3739.99;5;2024-11-05;VND106174;105
Headset;2999.76;4;2024-11-15;VND106175;101
Teclado;2574.31;10;2025-01-21;VND106176;102
Headset;224.63;3;2024-09-01;VND106177;104
Headset;3299.58;4;2024-07-18;VND106178;102
Mesa Escritório;3204.42;2;2024-05-29;VND106179;101
Webcam;1572.55;2;2025-02-07;VND106180;102
Notebook;1933.37;4;2024-05-21;VND106181;103
Mouse;303.67;4;2025-03-04;VND106182;104
Pendrive;656.27;10;2024-05-19;VND106183;102
Impressora;3677.69;8;2025-02-01;VND106184;102
Notebook;2556.44;10;2024-10-05;VND106185;102
Webcam;3756.73;6;2024-12-02;VND106186;105
Teclado;188.74;1;2024-12-31;VND106187;101
Impressora;2858.3;8;2024-06-02;VND106188;104
Impressora;4657.69;5;2025-01-01;VND106189;101
Cadeira Gamer;390.12;9;2025-02-16;VND106190;104
Mouse;3615.55;3;2024-04-02;VND106191;104
Headset;1111.25;6;2024-10-13;VND106192;104
Monitor;4611.5;2;2024-08-01;VND106193;101
Mouse;3743.64;10;2024-12-22;VND106194;104
Impressora;1209.84;3;2024-06-08;VND106195;102
Impressora;1343.08;1;2024-07-24;VND106196;105
Headset;1333.59;3;2025-02-12;VND106197;103
Mesa Escritório;4071.9;6;2024-04-02;VND106198;102
Pendrive;3750.25;7;2024-09-07;VND106199;104
Monitor;4029.4;8;2025-01-13;VND106200;104
Cadeira Gamer;4184.12;3;2024-06-27;VND106201;103
Impressora;3243.12;6;2024-12-02;VND106202;104
Mouse;4814.39;9;2024-03-29;VND106203;104
Teclado;2157.43;5;2024-05-31;VND106204;103
Webcam;4884.39;1;2024-12-13;VND106205;101
Mouse;4510.78;4;2025-02-20;VND106206;104
Mouse;4907.62;5;2024-06-01;VND106207;104
Pendrive;376.35;8;2024-05-09;VND106208;105
Headset;2519.68;2;2024-10-09;VND106209;103
Teclado;3201.18;4;2025-01-27;VND106210;105
Mesa Escritório;4267.35;4;2024-08-08;VND106211;101
Webcam;4920.0;9;2024-09-15;VND106212;105
Impressora;4067.91;4;2024-07-10;VND106213;104
Webcam;107.61;2;2024-06-27;VND106214;103
Teclado;462.93;6;2024-10-13;VND106215;104
Monitor;4223.98;10;2024-12-01;VND106216;105
Impressora;323.99;8;2025-01-25;VND106217;103
Pendrive;3191.64;2;2024-10-28;VND106218;103
Webcam;2902.92;10;2024-05-23;VND106219;102
Cadeira Gamer;2513.37;1;2024-11-16;VND106220;103
Mesa Escritório;4660.56;3;2024-04-29;VND106221;102
Notebook;4504.02;3;2024-04-21;VND106222;103
Cadeira Gamer;4769.68;2;2025-03-07;VND106223;102
Webcam;3527.97;5;2024-10-02;VND106224;101
Mouse;2348.08;3;2024-04-30;VND106225;103
Mesa Escritório;2946.08;10;2024-06-11;VND106226;104
Headset;337.73;4;2024-08-18;VND106227;105
Notebook;346.24;7;2025-02-14;VND106228;105
Teclado;2939.61;5;2024-04-22;VND106229;102
Notebook;856.96;4;2025-01-20;VND106230;103
Headset;656.04;7;2024-03-26;VND106231;101
Mouse;636.98;1;2024-08-07;VND106232;104
Teclado;2603.18;8;2025-02-08;VND106233;102
Notebook;52.25;8;2024-07-25;VND106234;103
Impressora;4797.25;5;2024-11-07;VND106235;103
Mesa Escritório;1469.23;2;2024-08-20;VND106236;104
Notebook;2253.76;5;2024-12-11;VND106237;103
Mouse;4630.92;8;2024-04-05;VND106238;104
Mouse;2037.12;10;2025-03-06;VND106239;105
Impressora;702.55;9;2025-01-16;VND106240;104
Webcam;4031.04;10;2024-09-30;VND106241;105
Webcam;88.86;3;2025-01-03;VND106242;105
Monitor;4288.45;4;2024-05-30;VND106243;104
Impressora;4047.22;10;2024-12-07;VND106244;105
Notebook;4804.0;7;2024-10-27;VND106245;104
Mouse;3450.17;2;2024-12-13;VND106246;102
Headset;263.4;4;2024-08-12;VND106247;105
Mesa Escritório;2939.93;10;2025-02-18;VND106248;105
Pendrive;4737.77;6;2024-09-24;VND106249;105
Headset;1179.85;7;2025-03-04;VND106250;102
Headset;3469.18;4;2024-11-05;VND106251;102
Monitor;1092.38;4;2024-11-25;VND106252;105
Mouse;4826.31;10;2024-09-28;VND106253;101
Headset;4432.14;4;2024-07-16;VND106254;102
Impressora;3182.87;3;2025-02-20;VND106255;104
Teclado;3749.54;10;2024-06-18;VND106256;101
Pendrive;4480.73;7;2024-05-23;VND106257;101
Notebook;160.7;4;2024-07-09;VND106258;105
Monitor;2515.59;1;2024-11-21;VND106259;101
Headset;3380.84;4;2024-06-30;VND106260;102
Teclado;1846.18;9;2024-08-14;VND106261;101
Notebook;1326.73;7;2024-12-12;VND106262;101
Notebook;1029.4;9;2025-02-13;VND106263;104
Monitor;2555.98;3;2024-09-15;VND106264;104
Pendrive;2040.3;5;2024-08-05;VND106265;101
Notebook;4653.93;1;2024-10-09;VND106266;103
Headset;4419.91;8;2024-10-28;VND106267;105
Monitor;1721.51;4;2024-12-01;VND106268;105
Mesa Escritório;3444.78;10;2024-08-13;VND106269;104
Webcam;824.07;8;2025-03-10;VND106270;101
Mouse;1034.21;2;2024-10-24;VND106271;101
Impressora;4319.32;8;2024-05-30;VND106272;103
Webcam;1639.72;5;2024-08-07;VND106273;105
Mesa Escritório;4575.8;10;2024-05-02;VND106274;101
Pendrive;2269.69;10;2025-01-04;VND106275;105
Mesa Escritório;3700.6;3;2025-02-23;VND106276;101
Monitor;4219.55;2;2024-11-10;VND106277;101
Pendrive;3470.33;7;2025-02-21;VND106278;105
Mesa Escritório;1163.68;2;2025-01-15;VND106279;102
Webcam;2357.91;4;2024-04-06;VND106280;101
Notebook;3215.65;9;2024-10-19;VND106281;105
Mesa Escritório;2006.2;3;2024-10-14;VND106282;102
Pendrive;3966.78;7;2024-12-16;VND106283;104
Monitor;1380.22;7;2024-09-26;VND106284;101
Teclado;1983.63;8;2024-04-11;VND106285;105
Teclado;1126.08;6;2024-08-12;VND106286;102
Mesa Escritório;4274.56;7;2024-12-06;VND106287;101
Pendrive;3607.72;9;2024-11-01;VND106288;101
Monitor;4436.42;4;2024-12-28;VND106289;102
Impressora;4717.04;8;2024-03-25;VND106290;102
Mouse;640.11;8;2025-02-14;VND106291;103
Cadeira Gamer;2868.97;10;2024-03-26;VND106292;102
Webcam;4060.27;2;2024-09-19;VND106293;104
Cadeira Gamer;4420.16;8;2024-12-12;VND106294;105
Webcam;936.33;10;2024-04-03;VND106295;101
Cadeira Gamer;77.11;10;2024-05-04;VND106296;104
Impressora;1516.84;8;2025-01-17;VND106297;105
Pendrive;3756.55;8;2024-12-06;VND106298;102
Mouse;1636.1;8;2024-07-28;VND106299;102
Impressora;3501.06;8;2024-08-24;VND106300;104
Impressora;1704.04;7;2025-02-23;VND106301;103
Cadeira Gamer;849.54;2;2024-12-01;VND106302;102
Mouse;880.29;1;2024-10-07;VND106303;101
Monitor;4063.56;10;2024-03-22;VND106304;105
Impressora;3409.74;1;2024-10-29;VND106305;105
Teclado;2017.13;2;2025-02-23;VND106306;102
Headset;534.97;7;2024-06-26;VND106307;103
Mesa Escritório;4950.08;5;2024-11-27;VND106308;104
Teclado;170.58;5;2024-08-10;VND106309;103
Pendrive;1932.2;2;2024-11-13;VND106310;103
Mouse;815.33;2;2024-04-01;VND106311;104
